cell_type,niche,names,scores,logfoldchanges,pvals,pvals_adj
Neutrophil,Stromal niche,ARID1A,0.24677773,0.17741343,0.8050802478135466,0.9913786831732873
Neutrophil,Stromal niche,PTEN,0.3365151,0.1605955,0.736482478829172,0.9913786831732873
Neutrophil,Stromal niche,P2RX1,-0.051362827,-0.14885701,0.9590364041373837,0.9913786831732873
Neutrophil,Stromal niche,FOXP3,0.02892849,0.14832124,0.9769216236545811,0.9913786831732873
Neutrophil,Stromal niche,ACTA2,0.26626018,0.13440324,0.7900388378672644,0.9913786831732873
Neutrophil,Stromal niche,CTSS,0.054905094,0.13025855,0.9562140746606278,0.9913786831732873
Neutrophil,Stromal niche,RB1,-0.15585962,-0.12261267,0.8761436765433759,0.9913786831732873
Neutrophil,Stromal niche,EGR3,-0.051953208,-0.1193613,0.9585659792746377,0.9913786831732873
Neutrophil,Stromal niche,CCR7,0.02892849,0.10223147,0.9769216236545811,0.9913786831732873
Neutrophil,Stromal niche,TREM2,-0.06317037,0.09522775,0.9496308346524416,0.9913786831732873
Neutrophil,Stromal niche,TP53,0.08147208,0.09312125,0.935066533586485,0.9913786831732873
Neutrophil,Stromal niche,CD40,-0.01771132,-0.071096286,0.9858691498459565,0.9963571195251688
Neutrophil,Stromal niche,CSF1,0.027157357,-0.06481136,0.978334226815744,0.9913786831732873
Neutrophil,Stromal niche,CD274,-0.031880375,-0.05963066,0.9745674480711051,0.9913786831732873
Neutrophil,Stromal niche,RGS5,-0.06730302,-0.058814906,0.9463404752892285,0.9913786831732873
Neutrophil,Stromal niche,SOS1,-0.123388864,-0.05223705,0.901799174844805,0.9913786831732873
Neutrophil,Stromal niche,SPON2,-0.06258,-0.030802783,0.9501009574258001,0.9913786831732873
Neutrophil,Stromal niche,ARPC3,0.05962811,-0.0007214605,0.9524518285685601,0.9913786831732873
Neutrophil,Stromal niche,IL13RA2,0.0,0.0,1.0,1.0
Neutrophil,Stromal niche,CXCL2,0.0,0.0,1.0,1.0
Neutrophil,Stromal niche,PDCD1,0.0,0.0,1.0,1.0
Neutrophil,Cancer - fibroblast-enriched,VEGFA,-1.0863972,-29.077105,0.27730330530662217,1.0
Neutrophil,Cancer - fibroblast-enriched,CD74,-0.7742141,-28.383204,0.43880419871671017,1.0
Neutrophil,Cancer - fibroblast-enriched,SELL,-0.7242648,-28.217167,0.46890318788026075,1.0
Neutrophil,Cancer - fibroblast-enriched,MPEG1,-0.66182816,-28.107737,0.5080813492065173,1.0
Neutrophil,Cancer - fibroblast-enriched,VSIR,-0.71177745,-28.096933,0.47660258768080244,1.0
Neutrophil,Cancer - fibroblast-enriched,CORO1A,-0.7242648,-28.065996,0.46890318788026075,1.0
Neutrophil,Cancer - fibroblast-enriched,LILRB2,-0.6868028,-28.020084,0.4922069926558157,1.0
Neutrophil,Cancer - fibroblast-enriched,MYD88,-0.6368535,-27.898445,0.5242202584276339,1.0
Neutrophil,Cancer - fibroblast-enriched,FGR,-0.5744169,-27.893955,0.5656857168407567,1.0
Neutrophil,Cancer - fibroblast-enriched,ITGAM,-0.6243662,-27.841192,0.5323871174667067,1.0
Neutrophil,Cancer - fibroblast-enriched,STAT5B,-0.5619296,-27.668024,0.5741639992282618,1.0
Neutrophil,Cancer - fibroblast-enriched,ANXA1,-0.4745183,-27.625448,0.6351303429042552,1.0
Neutrophil,Cancer - fibroblast-enriched,SYK,-0.5619296,-27.62404,0.5741639992282618,1.0
Neutrophil,Cancer - fibroblast-enriched,IFIT3,-0.48700562,-27.581636,0.6262543370597448,1.0
Neutrophil,Cancer - fibroblast-enriched,ERBB2,-0.49949297,-27.56666,0.617432145234637,1.0
Neutrophil,Cancer - fibroblast-enriched,IL2RG,-0.48700562,-27.48176,0.6262543370597448,1.0
Neutrophil,Cancer - fibroblast-enriched,FCGR2B,-0.44954365,-27.462646,0.6530395173363972,1.0
Neutrophil,Cancer - fibroblast-enriched,CCR1,-0.43705633,-27.438473,0.662070489586635,1.0
Neutrophil,Cancer - fibroblast-enriched,BRAF,-0.44954365,-27.402498,0.6530395173363972,1.0
Neutrophil,Cancer - fibroblast-enriched,CLEC12A,-0.46203098,-27.33946,0.6440590986449888,1.0
Neutrophil,Cancer - fibroblast-enriched,ICAM1,-0.3621324,-27.322285,0.7172530958347292,1.0
Neutrophil,Cancer - fibroblast-enriched,STAT2,-0.49949297,-27.228937,0.617432145234637,1.0
Neutrophil,Cancer - fibroblast-enriched,IL1R1,-0.39959437,-27.225819,0.6894553054272043,1.0
Neutrophil,Cancer - fibroblast-enriched,CD276,-0.37461972,-27.150766,0.7079433050286146,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCR1,-0.424569,-27.143808,0.6711508839498458,1.0
Neutrophil,Cancer - fibroblast-enriched,JUN,-0.39959437,-27.124462,0.6894553054272043,1.0
Neutrophil,Cancer - fibroblast-enriched,IL18,-0.38710704,-27.121544,0.6986769631327809,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCL1,-0.39959437,-27.116,0.6894553054272043,1.0
Neutrophil,Cancer - fibroblast-enriched,CDX2,-0.34964508,-27.050316,0.7266050808982568,1.0
Neutrophil,Cancer - fibroblast-enriched,PSMB10,-0.37461972,-27.044075,0.7079433050286146,1.0
Neutrophil,Cancer - fibroblast-enriched,MUC5AC,-0.32467043,-26.996122,0.745430521329081,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL28,-0.33715776,-26.99408,0.7359979866923378,1.0
Neutrophil,Cancer - fibroblast-enriched,CDK12,-0.34964508,-26.990078,0.7266050808982568,1.0
Neutrophil,Cancer - fibroblast-enriched,ANPEP,-0.37461972,-26.986774,0.7079433050286146,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL14,-0.33715776,-26.970266,0.7359979866923378,1.0
Neutrophil,Cancer - fibroblast-enriched,AIF1,-0.33715776,-26.930288,0.7359979866923378,1.0
Neutrophil,Cancer - fibroblast-enriched,RB1,-0.33715776,-26.921835,0.7359979866923378,1.0
Neutrophil,Cancer - fibroblast-enriched,DCN,-0.32467043,-26.91982,0.745430521329081,1.0
Neutrophil,Cancer - fibroblast-enriched,TGFB1,-0.34964508,-26.886042,0.7266050808982568,1.0
Neutrophil,Cancer - fibroblast-enriched,IL1RAP,-0.2996958,-26.846552,0.764409220947269,1.0
Neutrophil,Cancer - fibroblast-enriched,IFIT2,-0.33715776,-26.839304,0.7359979866923378,1.0
Neutrophil,Cancer - fibroblast-enriched,FOS,-0.32467043,-26.824621,0.745430521329081,1.0
Neutrophil,Cancer - fibroblast-enriched,CD4,-0.28720844,-26.813662,0.7739527151543567,1.0
Neutrophil,Cancer - fibroblast-enriched,LUM,-0.32467043,-26.802643,0.745430521329081,1.0
Neutrophil,Cancer - fibroblast-enriched,RUNX3,-0.2996958,-26.780964,0.764409220947269,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCL12,-0.28720844,-26.739695,0.7739527151543567,1.0
Neutrophil,Cancer - fibroblast-enriched,IDO1,-0.28720844,-26.689247,0.7739527151543567,1.0
Neutrophil,Cancer - fibroblast-enriched,IGHM,-0.27472112,-26.686926,0.7835304977741095,1.0
Neutrophil,Cancer - fibroblast-enriched,FN1,-0.2622338,-26.664886,0.7931411932754426,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL4,-0.23725915,-26.65262,0.8124557463597726,1.0
Neutrophil,Cancer - fibroblast-enriched,CDX1,-0.2996958,-26.65073,0.764409220947269,1.0
Neutrophil,Cancer - fibroblast-enriched,SOCS2,-0.2996958,-26.64599,0.764409220947269,1.0
Neutrophil,Cancer - fibroblast-enriched,IL10RA,-0.28720844,-26.627352,0.7739527151543567,1.0
Neutrophil,Cancer - fibroblast-enriched,CMKLR1,-0.2622338,-26.615065,0.7931411932754426,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCR4,-0.27472112,-26.610914,0.7835304977741095,1.0
Neutrophil,Cancer - fibroblast-enriched,C1R,-0.28720844,-26.607225,0.7739527151543567,1.0
Neutrophil,Cancer - fibroblast-enriched,FADD,-0.2622338,-26.605118,0.7931411932754426,1.0
Neutrophil,Cancer - fibroblast-enriched,TIGIT,-0.2622338,-26.596281,0.7931411932754426,1.0
Neutrophil,Cancer - fibroblast-enriched,AREG,-0.3121831,-26.589905,0.7549013750862414,1.0
Neutrophil,Cancer - fibroblast-enriched,IL1B,-0.24974649,-26.580582,0.8027834111192995,1.0
Neutrophil,Cancer - fibroblast-enriched,FCGR3A,-0.2996958,-26.580452,0.764409220947269,1.0
Neutrophil,Cancer - fibroblast-enriched,PIK3CA,-0.28720844,-26.540922,0.7739527151543567,1.0
Neutrophil,Cancer - fibroblast-enriched,KLRF1,-0.23725915,-26.517282,0.8124557463597726,1.0
Neutrophil,Cancer - fibroblast-enriched,SMAD3,-0.27472112,-26.484972,0.7835304977741095,1.0
Neutrophil,Cancer - fibroblast-enriched,GATA2,-0.24974649,-26.475811,0.8027834111192995,1.0
Neutrophil,Cancer - fibroblast-enriched,UBE2C,-0.2622338,-26.464983,0.7931411932754426,1.0
Neutrophil,Cancer - fibroblast-enriched,CD1C,-0.22477183,-26.456875,0.8221567802561951,1.0
Neutrophil,Cancer - fibroblast-enriched,LILRA5,-0.2622338,-26.437948,0.7931411932754426,1.0
Neutrophil,Cancer - fibroblast-enriched,CD2,-0.24974649,-26.40781,0.8027834111192995,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL2,-0.22477183,-26.403452,0.8221567802561951,1.0
Neutrophil,Cancer - fibroblast-enriched,NF1,-0.24974649,-26.393375,0.8027834111192995,1.0
Neutrophil,Cancer - fibroblast-enriched,HPGDS,-0.19979718,-26.392437,0.841639203826221,1.0
Neutrophil,Cancer - fibroblast-enriched,CD163,-0.23725915,-26.378345,0.8124557463597726,1.0
Neutrophil,Cancer - fibroblast-enriched,CD3E,-0.23725915,-26.361942,0.8124557463597726,1.0
Neutrophil,Cancer - fibroblast-enriched,MARCO,-0.2122845,-26.357353,0.8318850808957614,1.0
Neutrophil,Cancer - fibroblast-enriched,SDC1,-0.23725915,-26.311842,0.8124557463597726,1.0
Neutrophil,Cancer - fibroblast-enriched,IGHG3,-0.22477183,-26.281357,0.8221567802561951,1.0
Neutrophil,Cancer - fibroblast-enriched,CD28,-0.19979718,-26.242834,0.841639203826221,1.0
Neutrophil,Cancer - fibroblast-enriched,CFC1,-0.23725915,-26.240866,0.8124557463597726,1.0
Neutrophil,Cancer - fibroblast-enriched,FABP3,-0.18730986,-26.228586,0.8514176926981831,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCL3,-0.2122845,-26.21119,0.8318850808957614,1.0
Neutrophil,Cancer - fibroblast-enriched,PRDX4,-0.24974649,-26.20089,0.8027834111192995,1.0
Neutrophil,Cancer - fibroblast-enriched,IRF4,-0.2122845,-26.1884,0.8318850808957614,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCL14,-0.19979718,-26.134777,0.841639203826221,1.0
Neutrophil,Cancer - fibroblast-enriched,BCL2,-0.19979718,-26.12565,0.841639203826221,1.0
Neutrophil,Cancer - fibroblast-enriched,CD14,-0.2122845,-26.114956,0.8318850808957614,1.0
Neutrophil,Cancer - fibroblast-enriched,PLEK,-0.2122845,-26.106716,0.8318850808957614,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCL11,-0.17482254,-26.080484,0.861219079916554,1.0
Neutrophil,Cancer - fibroblast-enriched,FCMR,-0.19979718,-26.053125,0.841639203826221,1.0
Neutrophil,Cancer - fibroblast-enriched,SOX9,-0.2122845,-26.044415,0.8318850808957614,1.0
Neutrophil,Cancer - fibroblast-enriched,RGS1,-0.19979718,-26.043123,0.841639203826221,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL3L1,-0.18730986,-26.042496,0.8514176926981831,1.0
Neutrophil,Cancer - fibroblast-enriched,PLA2G7,-0.18730986,-26.023516,0.8514176926981831,1.0
Neutrophil,Cancer - fibroblast-enriched,IL15,-0.17482254,-26.01943,0.861219079916554,1.0
Neutrophil,Cancer - fibroblast-enriched,IL15RA,-0.18730986,-25.993738,0.8514176926981831,1.0
Neutrophil,Cancer - fibroblast-enriched,CD3D,-0.18730986,-25.990763,0.8514176926981831,1.0
Neutrophil,Cancer - fibroblast-enriched,ISG15,-0.19979718,-25.985483,0.841639203826221,1.0
Neutrophil,Cancer - fibroblast-enriched,MGP,-0.18730986,-25.971628,0.8514176926981831,1.0
Neutrophil,Cancer - fibroblast-enriched,IL7R,-0.17482254,-25.967928,0.861219079916554,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL3,-0.16233522,-25.95686,0.8710418873006249,1.0
Neutrophil,Cancer - fibroblast-enriched,SAMD3,-0.16233522,-25.938858,0.8710418873006249,1.0
Neutrophil,Cancer - fibroblast-enriched,PGA5,-0.16233522,-25.90069,0.8710418873006249,1.0
Neutrophil,Cancer - fibroblast-enriched,C1S,-0.18730986,-25.896294,0.8514176926981831,1.0
Neutrophil,Cancer - fibroblast-enriched,NCEH1,-0.17482254,-25.89412,0.861219079916554,1.0
Neutrophil,Cancer - fibroblast-enriched,IL13,-0.17482254,-25.847612,0.861219079916554,1.0
Neutrophil,Cancer - fibroblast-enriched,IRF5,-0.17482254,-25.845287,0.861219079916554,1.0
Neutrophil,Cancer - fibroblast-enriched,ORC6,-0.1498479,-25.842308,0.8808846267523152,1.0
Neutrophil,Cancer - fibroblast-enriched,MMP9,-0.16233522,-25.841345,0.8710418873006249,1.0
Neutrophil,Cancer - fibroblast-enriched,EGF,-0.16233522,-25.840254,0.8710418873006249,1.0
Neutrophil,Cancer - fibroblast-enriched,P2RX1,-0.18730986,-25.823303,0.8514176926981831,1.0
Neutrophil,Cancer - fibroblast-enriched,S100B,-0.1498479,-25.810585,0.8808846267523152,1.0
Neutrophil,Cancer - fibroblast-enriched,LTB,-0.16233522,-25.801828,0.8710418873006249,1.0
Neutrophil,Cancer - fibroblast-enriched,FKBP11,-0.17482254,-25.778063,0.861219079916554,1.0
Neutrophil,Cancer - fibroblast-enriched,CD83,-0.16233522,-25.776545,0.8710418873006249,1.0
Neutrophil,Cancer - fibroblast-enriched,TOX,-0.16233522,-25.774628,0.8710418873006249,1.0
Neutrophil,Cancer - fibroblast-enriched,KLRK1,-0.1498479,-25.741684,0.8808846267523152,1.0
Neutrophil,Cancer - fibroblast-enriched,IL23A,-0.12487324,-25.725582,0.9006239039418781,1.0
Neutrophil,Cancer - fibroblast-enriched,SOX17,-0.1498479,-25.700644,0.8808846267523152,1.0
Neutrophil,Cancer - fibroblast-enriched,SPIB,-0.13736056,-25.700232,0.8907458009320663,1.0
Neutrophil,Cancer - fibroblast-enriched,DMBT1,-0.1498479,-25.682186,0.8808846267523152,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL16,-0.13736056,-25.677937,0.8907458009320663,1.0
Neutrophil,Cancer - fibroblast-enriched,CD80,-0.1498479,-25.665941,0.8808846267523152,1.0
Neutrophil,Cancer - fibroblast-enriched,PDCD1LG2,-0.12487324,-25.649437,0.9006239039418781,1.0
Neutrophil,Cancer - fibroblast-enriched,ERBB4,-0.13736056,-25.646185,0.8907458009320663,1.0
Neutrophil,Cancer - fibroblast-enriched,CD68,-0.1498479,-25.6296,0.8808846267523152,1.0
Neutrophil,Cancer - fibroblast-enriched,CD8B,-0.12487324,-25.583733,0.9006239039418781,1.0
Neutrophil,Cancer - fibroblast-enriched,FASLG,-0.12487324,-25.572489,0.9006239039418781,1.0
Neutrophil,Cancer - fibroblast-enriched,GPR34,-0.1498479,-25.531336,0.8808846267523152,1.0
Neutrophil,Cancer - fibroblast-enriched,SLC1A3,-0.1498479,-25.506088,0.8808846267523152,1.0
Neutrophil,Cancer - fibroblast-enriched,CDK6,-0.1498479,-25.504248,0.8808846267523152,1.0
Neutrophil,Cancer - fibroblast-enriched,CDK4,-0.16233522,-25.485327,0.8710418873006249,1.0
Neutrophil,Cancer - fibroblast-enriched,TNFRSF9,-0.112385914,-25.465044,0.9105174220149652,1.0
Neutrophil,Cancer - fibroblast-enriched,IL12B,-0.12487324,-25.450945,0.9006239039418781,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCL6,-0.12487324,-25.437162,0.9006239039418781,1.0
Neutrophil,Cancer - fibroblast-enriched,KLRD1,-0.112385914,-25.420055,0.9105174220149652,1.0
Neutrophil,Cancer - fibroblast-enriched,DUSP2,-0.1498479,-25.418222,0.8808846267523152,1.0
Neutrophil,Cancer - fibroblast-enriched,CCR3,-0.12487324,-25.41449,0.9006239039418781,1.0
Neutrophil,Cancer - fibroblast-enriched,PTGS1,-0.09989859,-25.412916,0.9204248342115104,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL26,-0.112385914,-25.411139,0.9105174220149652,1.0
Neutrophil,Cancer - fibroblast-enriched,EOMES,-0.12487324,-25.403584,0.9006239039418781,1.0
Neutrophil,Cancer - fibroblast-enriched,CSF1R,-0.1498479,-25.395369,0.8808846267523152,1.0
Neutrophil,Cancer - fibroblast-enriched,CCR6,-0.112385914,-25.37054,0.9105174220149652,1.0
Neutrophil,Cancer - fibroblast-enriched,CD274,-0.12487324,-25.368132,0.9006239039418781,1.0
Neutrophil,Cancer - fibroblast-enriched,CCR2,-0.13736056,-25.363806,0.8907458009320663,1.0
Neutrophil,Cancer - fibroblast-enriched,LAMP3,-0.13736056,-25.35788,0.8907458009320663,1.0
Neutrophil,Cancer - fibroblast-enriched,EPO,-0.112385914,-25.346355,0.9105174220149652,1.0
Neutrophil,Cancer - fibroblast-enriched,CTLA4,-0.09989859,-25.342224,0.9204248342115104,1.0
Neutrophil,Cancer - fibroblast-enriched,PDGFRA,-0.112385914,-25.318281,0.9105174220149652,1.0
Neutrophil,Cancer - fibroblast-enriched,CDKN2C,-0.12487324,-25.289383,0.9006239039418781,1.0
Neutrophil,Cancer - fibroblast-enriched,ARG1,-0.112385914,-25.286432,0.9105174220149652,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL8,-0.12487324,-25.281157,0.9006239039418781,1.0
Neutrophil,Cancer - fibroblast-enriched,IL2RA,-0.09989859,-25.274048,0.9204248342115104,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCL16,-0.09989859,-25.259663,0.9204248342115104,1.0
Neutrophil,Cancer - fibroblast-enriched,CD38,-0.112385914,-25.2558,0.9105174220149652,1.0
Neutrophil,Cancer - fibroblast-enriched,C1QB,-0.112385914,-25.251467,0.9105174220149652,1.0
Neutrophil,Cancer - fibroblast-enriched,GZMH,-0.112385914,-25.240086,0.9105174220149652,1.0
Neutrophil,Cancer - fibroblast-enriched,FCER1A,-0.09989859,-25.219542,0.9204248342115104,1.0
Neutrophil,Cancer - fibroblast-enriched,GZMK,-0.09989859,-25.21752,0.9204248342115104,1.0
Neutrophil,Cancer - fibroblast-enriched,CD37,-0.12487324,-25.181898,0.9006239039418781,1.0
Neutrophil,Cancer - fibroblast-enriched,CD19,-0.08741127,-25.181255,0.9303446131199796,1.0
Neutrophil,Cancer - fibroblast-enriched,ACE2,-0.09989859,-25.178051,0.9204248342115104,1.0
Neutrophil,Cancer - fibroblast-enriched,IL2RB,-0.08741127,-25.139673,0.9303446131199796,1.0
Neutrophil,Cancer - fibroblast-enriched,IL10,-0.112385914,-25.113695,0.9105174220149652,1.0
Neutrophil,Cancer - fibroblast-enriched,TBX21,-0.09989859,-25.11307,0.9204248342115104,1.0
Neutrophil,Cancer - fibroblast-enriched,CCR4,-0.112385914,-25.109648,0.9105174220149652,1.0
Neutrophil,Cancer - fibroblast-enriched,HAVCR2,-0.08741127,-25.073925,0.9303446131199796,1.0
Neutrophil,Cancer - fibroblast-enriched,CD40LG,-0.09989859,-25.067633,0.9204248342115104,1.0
Neutrophil,Cancer - fibroblast-enriched,NOSIP,-0.09989859,-25.04486,0.9204248342115104,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL19,-0.09989859,-25.019896,0.9204248342115104,1.0
Neutrophil,Cancer - fibroblast-enriched,FCER2,-0.08741127,-25.014378,0.9303446131199796,1.0
Neutrophil,Cancer - fibroblast-enriched,IL4,-0.07492395,-24.940205,0.9402752255634609,1.0
Neutrophil,Cancer - fibroblast-enriched,LY6E,-0.112385914,-24.93296,0.9105174220149652,1.0
Neutrophil,Cancer - fibroblast-enriched,IL1A,-0.09989859,-24.926456,0.9204248342115104,1.0
Neutrophil,Cancer - fibroblast-enriched,CD79A,-0.08741127,-24.915005,0.9303446131199796,1.0
Neutrophil,Cancer - fibroblast-enriched,CD1A,-0.07492395,-24.886862,0.9402752255634609,1.0
Neutrophil,Cancer - fibroblast-enriched,IGLC3,-0.09989859,-24.880928,0.9204248342115104,1.0
Neutrophil,Cancer - fibroblast-enriched,ADAM28,-0.08741127,-24.874182,0.9303446131199796,1.0
Neutrophil,Cancer - fibroblast-enriched,RORC,-0.08741127,-24.85353,0.9303446131199796,1.0
Neutrophil,Cancer - fibroblast-enriched,SPON2,-0.07492395,-24.851652,0.9402752255634609,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL15,-0.08741127,-24.843073,0.9303446131199796,1.0
Neutrophil,Cancer - fibroblast-enriched,CCR5,-0.08741127,-24.816206,0.9303446131199796,1.0
Neutrophil,Cancer - fibroblast-enriched,MS4A1,-0.08741127,-24.815632,0.9303446131199796,1.0
Neutrophil,Cancer - fibroblast-enriched,MZB1,-0.08741127,-24.804213,0.9303446131199796,1.0
Neutrophil,Cancer - fibroblast-enriched,NKG7,-0.07492395,-24.793283,0.9402752255634609,1.0
Neutrophil,Cancer - fibroblast-enriched,CDKN2D,-0.08741127,-24.757082,0.9303446131199796,1.0
Neutrophil,Cancer - fibroblast-enriched,NCAM1,-0.07492395,-24.743122,0.9402752255634609,1.0
Neutrophil,Cancer - fibroblast-enriched,GNLY,-0.06243662,-24.710619,0.9502151333104831,1.0
Neutrophil,Cancer - fibroblast-enriched,TNFRSF13C,-0.07492395,-24.690918,0.9402752255634609,1.0
Neutrophil,Cancer - fibroblast-enriched,VSIG4,-0.07492395,-24.686672,0.9402752255634609,1.0
Neutrophil,Cancer - fibroblast-enriched,GPR171,-0.08741127,-24.658457,0.9303446131199796,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL13,-0.07492395,-24.6037,0.9402752255634609,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCR5,-0.07492395,-24.5991,0.9402752255634609,1.0
Neutrophil,Cancer - fibroblast-enriched,GZMB,-0.06243662,-24.571201,0.9502151333104831,1.0
Neutrophil,Cancer - fibroblast-enriched,TREM2,-0.07492395,-24.551163,0.9402752255634609,1.0
Neutrophil,Cancer - fibroblast-enriched,PRF1,-0.049949296,-24.543217,0.960162793789765,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL21,-0.07492395,-24.540838,0.9402752255634609,1.0
Neutrophil,Cancer - fibroblast-enriched,NELL2,-0.07492395,-24.540152,0.9402752255634609,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCR6,-0.06243662,-24.525515,0.9502151333104831,1.0
Neutrophil,Cancer - fibroblast-enriched,TCF7,-0.07492395,-24.524206,0.9402752255634609,1.0
Neutrophil,Cancer - fibroblast-enriched,IGHG4,-0.06243662,-24.496315,0.9502151333104831,1.0
Neutrophil,Cancer - fibroblast-enriched,CD27,-0.06243662,-24.459635,0.9502151333104831,1.0
Neutrophil,Cancer - fibroblast-enriched,CDKN2A,-0.06243662,-24.428976,0.9502151333104831,1.0
Neutrophil,Cancer - fibroblast-enriched,CD40,-0.06243662,-24.409863,0.9502151333104831,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCL10,-0.049949296,-24.408867,0.960162793789765,1.0
Neutrophil,Cancer - fibroblast-enriched,ESR1,-0.06243662,-24.346828,0.9502151333104831,1.0
Neutrophil,Cancer - fibroblast-enriched,LILRB4,-0.049949296,-24.192745,0.960162793789765,1.0
Neutrophil,Cancer - fibroblast-enriched,CCL7,-0.049949296,-24.155363,0.960162793789765,1.0
Neutrophil,Cancer - fibroblast-enriched,CHIT1,-0.06243662,-24.126637,0.9502151333104831,1.0
Neutrophil,Cancer - fibroblast-enriched,IL22RA2,-0.06243662,-24.076782,0.9502151333104831,1.0
Neutrophil,Cancer - fibroblast-enriched,ZNF683,-0.049949296,-24.043686,0.960162793789765,1.0
Neutrophil,Cancer - fibroblast-enriched,EPOR,-0.06243662,-24.01357,0.9502151333104831,1.0
Neutrophil,Cancer - fibroblast-enriched,IRF3,-0.049949296,-23.994976,0.960162793789765,1.0
Neutrophil,Cancer - fibroblast-enriched,FLT3LG,-0.037461974,-23.976507,0.9701166608083405,1.0
Neutrophil,Cancer - fibroblast-enriched,BATF3,-0.037461974,-23.972853,0.9701166608083405,1.0
Neutrophil,Cancer - fibroblast-enriched,AIRE,-0.049949296,-23.968756,0.960162793789765,1.0
Neutrophil,Cancer - fibroblast-enriched,CCR7,-0.049949296,-23.956156,0.960162793789765,1.0
Neutrophil,Cancer - fibroblast-enriched,CLEC10A,-0.06243662,-23.940527,0.9502151333104831,1.0
Neutrophil,Cancer - fibroblast-enriched,SOCS1,-0.037461974,-23.926538,0.9701166608083405,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCR3,-0.037461974,-23.889273,0.9701166608083405,1.0
Neutrophil,Cancer - fibroblast-enriched,FCGR1A,-0.037461974,-23.806284,0.9701166608083405,1.0
Neutrophil,Cancer - fibroblast-enriched,IL12RB2,-0.049949296,-23.805748,0.960162793789765,1.0
Neutrophil,Cancer - fibroblast-enriched,TNF,-0.037461974,-23.777946,0.9701166608083405,1.0
Neutrophil,Cancer - fibroblast-enriched,CDKN1C,-0.037461974,-23.760336,0.9701166608083405,1.0
Neutrophil,Cancer - fibroblast-enriched,FOXP3,-0.049949296,-23.694065,0.960162793789765,1.0
Neutrophil,Cancer - fibroblast-enriched,FCRL3,-0.049949296,-23.68369,0.960162793789765,1.0
Neutrophil,Cancer - fibroblast-enriched,CD79B,-0.037461974,-23.66765,0.9701166608083405,1.0
Neutrophil,Cancer - fibroblast-enriched,IFNL1,-0.037461974,-23.598959,0.9701166608083405,1.0
Neutrophil,Cancer - fibroblast-enriched,PLD4,-0.037461974,-23.540472,0.9701166608083405,1.0
Neutrophil,Cancer - fibroblast-enriched,IL22RA1,-0.037461974,-23.50991,0.9701166608083405,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCL9,-0.049949296,-23.474579,0.960162793789765,1.0
Neutrophil,Cancer - fibroblast-enriched,CTSW,-0.024974648,-23.325975,0.9800751852725039,1.0
Neutrophil,Cancer - fibroblast-enriched,FGF2,-0.024974648,-22.967817,0.9800751852725039,1.0
Neutrophil,Cancer - fibroblast-enriched,GPR183,-0.024974648,-22.965906,0.9800751852725039,1.0
Neutrophil,Cancer - fibroblast-enriched,CTSL,-0.024974648,-22.27426,0.9800751852725039,1.0
Neutrophil,Cancer - fibroblast-enriched,CX3CR1,0.6332857,5.3645477,0.5265470788277182,1.0
Neutrophil,Cancer - fibroblast-enriched,DERL3,0.5833364,4.154426,0.5596668490864882,1.0
Neutrophil,Cancer - fibroblast-enriched,GZMA,0.60474324,3.4755743,0.5453495980707618,1.0
Neutrophil,Cancer - fibroblast-enriched,CXCL5,0.5262515,3.2430646,0.5987134681999193,1.0
Neutrophil,Cancer - fibroblast-enriched,IL5,0.55122614,3.1469927,0.5814786497647296,1.0
Neutrophil,Cancer - fibroblast-enriched,IFNB1,0.5690652,3.143519,0.5693118981722012,1.0
Neutrophil,Cancer - fibroblast-enriched,CD247,0.55479395,3.085451,0.5790355947890062,1.0
Neutrophil,Cancer - fibroblast-enriched,ID1,0.53695494,2.9671082,0.591298745335477,1.0
Neutrophil,Cancer - fibroblast-enriched,KIT,1.127427,2.9172978,0.25956200297572063,1.0
